date,excercise_name,set_num,weight,rep
2022-05-30,Bench Press (Barbell),3,176.3698097,4
2022-05-30,Bench Press (Barbell),4,209.4391491,6
2022-05-30,Bench Press (Barbell),5,198.416036,7
2022-05-30,Bench Press (Barbell),6,198.416036,5
2022-05-30,Bench Press (Barbell),7,187.3929229,7
2022-05-30,Chest Fly,1,134.4819799,15
2022-05-30,Chest Fly,2,134.4819799,12
2022-05-30,Chest Fly,3,130.0727347,10
2022-05-30,Overhead Press (Barbell),1,187.3929229,4
2022-05-30,Overhead Press (Barbell),2,176.3698097,5
2022-05-30,Overhead Press (Barbell),3,154.3235835,7
2022-05-30,Lateral Raise (Dumbbell),1,35.27396195,26
2022-05-30,Lateral Raise (Dumbbell),2,35.27396195,20
2022-05-30,Chest Press (Machine),1,176.3698097,13
2022-05-30,Chest Press (Machine),2,176.3698097,10
2022-05-30,Triceps Pushdown (Cable - Straight Bar),1,66.13867866,15
2022-06-01,Bench Press (Barbell),1,44.09245244,12
2022-06-01,Bench Press (Barbell),2,110.2311311,12
2022-06-01,Bench Press (Barbell),3,176.3698097,4
2022-06-01,Bench Press (Barbell),4,214.9507056,5
2022-06-01,Bench Press (Barbell),5,203.9275925,6
2022-06-01,Bench Press (Barbell),6,198.416036,5
2022-06-01,Bench Press (Barbell),7,192.9044794,7
2022-06-01,Chin Up,1,0,11
2022-06-01,Chin Up,2,0,9
2022-06-01,Chin Up,3,0,6
2022-06-01,Overhead Press (Barbell),1,176.3698097,8
2022-06-01,Overhead Press (Barbell),2,176.3698097,7
2022-06-01,Overhead Press (Barbell),3,176.3698097,7
2022-06-01,Seated Row (Cable),1,220.4622622,13
2022-06-01,Seated Row (Cable),2,209.4391491,10
2022-06-01,Seated Row (Cable),3,200.6206586,8
2022-06-01,Lateral Raise (Dumbbell),1,35.27396195,27
2022-06-01,Lateral Raise (Dumbbell),2,35.27396195,20
2022-06-01,Bicep Curl (Barbell),1,55.11556555,12
2022-06-03,Bench Press (Barbell),1,44.09245244,12
2022-06-03,Bench Press (Barbell),2,110.2311311,12
2022-06-03,Bench Press (Barbell),3,176.3698097,4
2022-06-03,Bench Press (Barbell),4,214.9507056,5
2022-06-03,Bench Press (Barbell),5,203.9275925,6
2022-06-03,Bench Press (Barbell),6,198.416036,6
2022-06-03,Bench Press (Barbell),7,192.9044794,7
2022-06-03,Chin Up,1,0,11
2022-06-03,Chin Up,2,0,9
2022-06-03,Chin Up,3,0,6
2022-06-03,Overhead Press (Barbell),1,181.8813663,8
2022-06-03,Overhead Press (Barbell),2,176.3698097,7
2022-06-03,Overhead Press (Barbell),3,176.3698097,5
2022-06-03,Seated Row (Cable),1,224.8715074,13
2022-06-03,Seated Row (Cable),2,209.4391491,10
2022-06-03,Seated Row (Cable),3,200.6206586,9
2022-06-03,Lateral Raise (Dumbbell),1,39.68320719,21
2022-06-03,Lateral Raise (Dumbbell),2,39.68320719,16
2022-06-03,Bicep Curl (Barbell),1,55.11556555,12
2022-06-06,Bench Press (Barbell),1,44.09245244,12
2022-06-06,Bench Press (Barbell),2,110.2311311,12
2022-06-06,Bench Press (Barbell),3,176.3698097,4
2022-06-06,Bench Press (Barbell),4,214.9507056,6
2022-06-06,Bench Press (Barbell),5,203.9275925,7
2022-06-06,Bench Press (Barbell),6,198.416036,7
2022-06-06,Bench Press (Barbell),7,192.9044794,6
2022-06-06,Chest Fly,1,141.0958478,15
2022-06-06,Chest Fly,2,141.0958478,11
2022-06-06,Overhead Press (Barbell),1,187.3929229,4
2022-06-06,Overhead Press (Barbell),2,176.3698097,6
2022-06-06,Overhead Press (Barbell),3,165.3466966,6
2022-06-06,Lateral Raise (Dumbbell),1,39.68320719,23
2022-06-06,Lateral Raise (Dumbbell),2,35.27396195,18
2022-06-06,Chest Press (Machine),1,187.3929229,13
2022-06-06,Chest Press (Machine),2,176.3698097,10
2022-06-06,Bench Press (Barbell),1,44.09245244,12
2022-06-06,Bench Press (Barbell),2,110.2311311,12
2022-06-06,Bench Press (Barbell),3,176.3698097,4
2022-06-06,Bench Press (Barbell),4,214.9507056,6
2022-06-06,Bench Press (Barbell),5,203.9275925,7
2022-06-06,Bench Press (Barbell),6,198.416036,7
2022-06-06,Bench Press (Barbell),7,192.9044794,6
2022-06-06,Chest Fly,1,141.0958478,15
2022-06-06,Chest Fly,2,141.0958478,11
2022-06-06,Overhead Press (Barbell),1,187.3929229,4
2022-06-06,Overhead Press (Barbell),2,176.3698097,6
2022-06-06,Overhead Press (Barbell),3,165.3466966,6
2022-06-06,Lateral Raise (Dumbbell),1,39.68320719,23
2022-06-06,Lateral Raise (Dumbbell),2,35.27396195,18
2022-06-06,Chest Press (Machine),1,187.3929229,13
2022-06-06,Chest Press (Machine),2,176.3698097,10
2022-06-08,Bench Press (Barbell),1,44.09245244,12
2022-06-08,Bench Press (Barbell),2,110.2311311,12
2022-06-08,Bench Press (Barbell),3,176.3698097,4
2022-06-08,Bench Press (Barbell),4,220.4622622,4
2022-06-08,Bench Press (Barbell),5,209.4391491,6
2022-06-08,Bench Press (Barbell),6,203.9275925,6
2022-06-08,Bench Press (Barbell),7,198.416036,6
2022-06-08,Chin Up,1,0,12
2022-06-08,Chin Up,2,0,9
2022-06-08,Chin Up,3,0,6
2022-06-08,Overhead Press (Barbell),1,187.3929229,6
2022-06-08,Overhead Press (Barbell),2,176.3698097,6
2022-06-08,Overhead Press (Barbell),3,176.3698097,5
2022-06-08,Seated Row (Cable),1,224.8715074,13
2022-06-08,Seated Row (Cable),2,209.4391491,12
2022-06-08,Seated Row (Cable),3,200.6206586,10
2022-06-08,Lateral Raise (Dumbbell),1,39.68320719,23
2022-06-08,Lateral Raise (Dumbbell),2,35.27396195,18
2022-06-08,Bicep Curl (Barbell),1,55.11556555,12
2022-06-10,Bench Press (Barbell),1,44.09245244,12
2022-06-10,Bench Press (Barbell),2,110.2311311,12
2022-06-10,Bench Press (Barbell),3,176.3698097,4
2022-06-10,Bench Press (Barbell),4,220.4622622,5
2022-06-10,Bench Press (Barbell),5,209.4391491,6
2022-06-10,Bench Press (Barbell),6,203.9275925,6
2022-06-10,Bench Press (Barbell),7,198.416036,6
2022-06-10,Chin Up,1,0,13
2022-06-10,Chin Up,2,0,10
2022-06-10,Chin Up,3,0,7
2022-06-10,Overhead Press (Barbell),1,187.3929229,7
2022-06-10,Overhead Press (Barbell),2,176.3698097,7
2022-06-10,Overhead Press (Barbell),3,176.3698097,6
2022-06-10,Seated Row (Cable),1,229.2807527,13
2022-06-10,Seated Row (Cable),2,220.4622622,11
2022-06-10,Seated Row (Cable),3,209.4391491,10
2022-06-10,Lateral Raise (Dumbbell),1,39.68320719,23
2022-06-10,Lateral Raise (Dumbbell),2,35.27396195,18
2022-06-10,Bicep Curl (Barbell),1,55.11556555,15
2022-06-13,Bench Press (Barbell),1,44.09245244,12
2022-06-13,Bench Press (Barbell),2,110.2311311,12
2022-06-13,Bench Press (Barbell),3,176.3698097,4
2022-06-13,Bench Press (Barbell),4,220.4622622,5
2022-06-13,Bench Press (Barbell),5,214.9507056,6
2022-06-13,Bench Press (Barbell),6,209.4391491,5
2022-06-13,Bench Press (Barbell),7,203.9275925,6
2022-06-13,Chest Fly,1,145.505093,15
2022-06-13,Chest Fly,2,141.0958478,12
2022-06-13,Chest Fly,3,130.0727347,12
2022-06-13,Overhead Press (Barbell),1,192.9044794,5
2022-06-13,Overhead Press (Barbell),2,181.8813663,6
2022-06-13,Overhead Press (Barbell),3,176.3698097,5
2022-06-13,Lateral Raise (Dumbbell),1,39.68320719,25
2022-06-13,Lateral Raise (Dumbbell),2,35.27396195,19
2022-06-13,Lateral Raise (Dumbbell),3,30.86471671,16
2022-06-13,Chest Press (Machine),1,192.9044794,13
2022-06-13,Chest Press (Machine),2,181.8813663,10
2022-06-15,Bench Press (Barbell),1,44.09245244,12
2022-06-15,Bench Press (Barbell),2,110.2311311,12
2022-06-15,Bench Press (Barbell),3,176.3698097,4
2022-06-15,Bench Press (Barbell),4,220.4622622,6
2022-06-15,Bench Press (Barbell),5,214.9507056,5
2022-06-15,Bench Press (Barbell),6,209.4391491,5
2022-06-15,Bench Press (Barbell),7,203.9275925,6
2022-06-15,Chin Up,1,0,13
2022-06-15,Chin Up,2,0,10
2022-06-15,Chin Up,3,0,7
2022-06-15,Overhead Press (Barbell),1,192.9044794,6
2022-06-15,Overhead Press (Barbell),2,187.3929229,7
2022-06-15,Overhead Press (Barbell),3,181.8813663,5
2022-06-15,Seated Row (Cable),1,233.6899979,12
2022-06-15,Seated Row (Cable),2,220.4622622,11
2022-06-15,Seated Row (Cable),3,209.4391491,11
2022-06-15,Lateral Raise (Dumbbell),1,39.68320719,22
2022-06-18,Bench Press (Barbell),1,44.09245244,12
2022-06-18,Bench Press (Barbell),2,110.2311311,12
2022-06-18,Bench Press (Barbell),3,176.3698097,4
2022-06-18,Bench Press (Barbell),4,220.4622622,6
2022-06-18,Bench Press (Barbell),5,214.9507056,6
2022-06-18,Bench Press (Barbell),6,209.4391491,5
2022-06-18,Bench Press (Barbell),7,209.4391491,4
2022-06-18,Chin Up,1,0,13
2022-06-18,Chin Up,2,0,9
2022-06-18,Chin Up,3,0,6
2022-06-18,Overhead Press (Barbell),1,192.9044794,7
2022-06-18,Overhead Press (Barbell),2,192.9044794,6
2022-06-18,Overhead Press (Barbell),3,192.9044794,6
2022-06-18,Seated Row (Cable),1,233.6899979,13
2022-06-18,Seated Row (Cable),2,220.4622622,11
2022-06-18,Seated Row (Cable),3,209.4391491,11
2022-06-18,Lateral Raise (Dumbbell),1,39.68320719,18
2022-06-18,Bicep Curl (Barbell),1,55.11556555,10
2022-06-20,Bench Press (Barbell),1,44.09245244,12
2022-06-20,Bench Press (Barbell),2,110.2311311,12
2022-06-20,Bench Press (Barbell),3,176.3698097,4
2022-06-20,Bench Press (Barbell),4,225.9738187,5
2022-06-20,Bench Press (Barbell),5,220.4622622,5
2022-06-20,Bench Press (Barbell),6,209.4391491,6
2022-06-20,Bench Press (Barbell),7,209.4391491,5
2022-06-20,Chest Fly,1,149.9143383,13
2022-06-20,Chest Fly,2,145.505093,12
2022-06-20,Overhead Press (Barbell),1,198.416036,5
2022-06-20,Overhead Press (Barbell),2,192.9044794,5
2022-06-20,Overhead Press (Barbell),3,187.3929229,5
2022-06-20,Lateral Raise (Dumbbell),1,39.68320719,24
2022-06-20,Lateral Raise (Dumbbell),2,39.68320719,18
2022-06-20,Chest Press (Machine),1,198.416036,15
2022-06-20,Chest Press (Machine),2,198.416036,8
2022-06-23,Bench Press (Barbell),1,44.09245244,12
2022-06-23,Bench Press (Barbell),2,110.2311311,12
2022-06-23,Bench Press (Barbell),3,176.3698097,4
2022-06-23,Bench Press (Barbell),4,225.9738187,6
2022-06-23,Bench Press (Barbell),5,220.4622622,5
2022-06-23,Bench Press (Barbell),6,214.9507056,5
2022-06-23,Bench Press (Barbell),7,209.4391491,5
2022-06-23,Chin Up,1,0,13
2022-06-23,Chin Up,2,0,9
2022-06-23,Chin Up,3,0,6
2022-06-23,Overhead Press (Barbell),1,198.416036,7
2022-06-23,Overhead Press (Barbell),2,198.416036,6
2022-06-23,Overhead Press (Barbell),3,198.416036,5
2022-06-23,Seated Row (Cable),1,233.6899979,13
2022-06-23,Seated Row (Cable),2,220.4622622,12
2022-06-23,Seated Row (Cable),3,209.4391491,11
2022-06-23,Lateral Raise (Dumbbell),1,39.68320719,22
2022-06-23,Bicep Curl (Barbell),1,55.11556555,15
2022-06-23,Bench Press (Barbell),1,44.09245244,12
2022-06-23,Bench Press (Barbell),2,110.2311311,12
2022-06-23,Bench Press (Barbell),3,176.3698097,4
2022-06-23,Bench Press (Barbell),4,225.9738187,6
2022-06-23,Bench Press (Barbell),5,220.4622622,5
2022-06-23,Bench Press (Barbell),6,214.9507056,5
2022-06-23,Bench Press (Barbell),7,209.4391491,5
2022-06-23,Chin Up,1,0,13
2022-06-23,Chin Up,2,0,9
2022-06-23,Chin Up,3,0,6
2022-06-23,Overhead Press (Barbell),1,198.416036,7
2022-06-23,Overhead Press (Barbell),2,198.416036,6
2022-06-23,Overhead Press (Barbell),3,198.416036,5
2022-06-23,Seated Row (Cable),1,233.6899979,13
2022-06-23,Seated Row (Cable),2,220.4622622,12
2022-06-23,Seated Row (Cable),3,209.4391491,11
2022-06-23,Lateral Raise (Dumbbell),1,39.68320719,22
2022-06-23,Bicep Curl (Barbell),1,55.11556555,15
2022-06-25,Bench Press (Barbell),1,44.09245244,12
2022-06-25,Bench Press (Barbell),2,110.2311311,12
2022-06-25,Bench Press (Barbell),3,176.3698097,4
2022-06-25,Bench Press (Barbell),4,231.4853753,4
2022-06-25,Bench Press (Barbell),5,220.4622622,5
2022-06-25,Bench Press (Barbell),6,214.9507056,5
2022-06-25,Bench Press (Barbell),7,209.4391491,5
2022-06-25,Chin Up,1,0,13
2022-06-25,Chin Up,2,0,10
2022-06-25,Chin Up,3,0,8
2022-06-25,Overhead Press (Barbell),1,203.9275925,6
2022-06-25,Overhead Press (Barbell),2,203.9275925,6
2022-06-25,Overhead Press (Barbell),3,198.416036,5
2022-06-25,Seated Row (Cable),1,233.6899979,13
2022-06-25,Seated Row (Cable),2,224.8715074,12
2022-06-25,Seated Row (Cable),3,209.4391491,9
2022-06-25,Lateral Raise (Dumbbell),1,39.68320719,22
2022-06-25,Lateral Raise (Dumbbell),2,39.68320719,15
2022-06-25,Bicep Curl (Barbell),1,55.11556555,15
2022-06-28,Bench Press (Barbell),1,44.09245244,12
2022-06-28,Bench Press (Barbell),2,110.2311311,12
2022-06-28,Bench Press (Barbell),3,176.3698097,4
2022-06-28,Bench Press (Barbell),4,231.4853753,5
2022-06-28,Bench Press (Barbell),5,220.4622622,6
2022-06-28,Bench Press (Barbell),6,214.9507056,6
2022-06-28,Bench Press (Barbell),7,209.4391491,5
2022-06-28,Chest Fly,1,154.3235835,13
2022-06-28,Chest Fly,2,145.505093,13
2022-06-28,Chest Fly,3,130.0727347,12
2022-06-28,Overhead Press (Barbell),1,209.4391491,4
2022-06-28,Overhead Press (Barbell),2,203.9275925,5
2022-06-28,Overhead Press (Barbell),3,198.416036,4
2022-06-28,Lateral Raise (Dumbbell),1,39.68320719,26
2022-06-28,Lateral Raise (Dumbbell),2,35.27396195,20
2022-06-28,Chest Press (Machine),1,209.4391491,14
2022-06-28,Chest Press (Machine),2,209.4391491,9
2022-07-02,Bench Press (Barbell),1,44.09245244,12
2022-07-02,Bench Press (Barbell),2,110.2311311,12
2022-07-02,Bench Press (Barbell),3,176.3698097,4
2022-07-02,Bench Press (Barbell),4,231.4853753,5
2022-07-02,Bench Press (Barbell),5,220.4622622,6
2022-07-02,Bench Press (Barbell),6,220.4622622,4
2022-07-02,Bench Press (Barbell),7,209.4391491,6
2022-07-02,Chin Up,1,0,13
2022-07-02,Chin Up,2,0,11
2022-07-02,Chin Up,3,0,7
2022-07-02,Overhead Press (Barbell),1,209.4391491,6
2022-07-02,Overhead Press (Barbell),2,203.9275925,6
2022-07-02,Overhead Press (Barbell),3,198.416036,5
2022-07-02,Seated Row (Cable),1,233.6899979,13
2022-07-02,Seated Row (Cable),2,224.8715074,12
2022-07-02,Seated Row (Cable),3,209.4391491,9
2022-07-02,Lateral Raise (Dumbbell),1,39.68320719,24
2022-07-02,Lateral Raise (Dumbbell),2,35.27396195,18
2022-07-02,Bicep Curl (Barbell),1,55.11556555,12
2022-07-04,Bench Press (Barbell),1,44.09245244,12
2022-07-04,Bench Press (Barbell),2,110.2311311,12
2022-07-04,Bench Press (Barbell),3,176.3698097,4
2022-07-04,Bench Press (Barbell),4,231.4853753,5
2022-07-04,Bench Press (Barbell),5,220.4622622,6
2022-07-04,Bench Press (Barbell),6,220.4622622,4
2022-07-04,Bench Press (Barbell),7,209.4391491,6
2022-07-04,Chest Fly,1,160.9374514,11
2022-07-04,Chest Fly,2,154.3235835,11
2022-07-04,Chest Fly,3,141.0958478,12
2022-07-04,Overhead Press (Barbell),1,214.9507056,3
2022-07-04,Overhead Press (Barbell),2,203.9275925,4
2022-07-04,Overhead Press (Barbell),3,198.416036,6
2022-07-04,Lateral Raise (Dumbbell),1,39.68320719,26
2022-07-04,Lateral Raise (Dumbbell),2,39.68320719,22
2022-07-04,Chest Press (Machine),1,220.4622622,11
2022-07-04,Chest Press (Machine),2,220.4622622,10
2022-07-06,Bench Press (Barbell),1,44.09245244,12
2022-07-06,Bench Press (Barbell),2,110.2311311,12
2022-07-06,Bench Press (Barbell),3,176.3698097,4
2022-07-06,Bench Press (Barbell),4,231.4853753,4
2022-07-06,Bench Press (Barbell),5,220.4622622,6
2022-07-06,Bench Press (Barbell),6,220.4622622,5
2022-07-06,Bench Press (Barbell),7,209.4391491,5
2022-07-06,Chin Up,1,0,13
2022-07-06,Chin Up,2,0,11
2022-07-06,Chin Up,3,0,7
2022-07-06,Overhead Press (Barbell),1,214.9507056,5
2022-07-06,Overhead Press (Barbell),2,203.9275925,6
2022-07-06,Seated Row (Cable),1,240.3038658,10
2022-07-06,Seated Row (Cable),2,229.2807527,11
2022-07-08,Bench Press (Barbell),1,44.09245244,12
2022-07-08,Bench Press (Barbell),2,110.2311311,12
2022-07-08,Bench Press (Barbell),3,176.3698097,4
2022-07-08,Bench Press (Barbell),4,231.4853753,5
2022-07-08,Bench Press (Barbell),5,220.4622622,6
2022-07-08,Bench Press (Barbell),6,220.4622622,4
2022-07-08,Bench Press (Barbell),7,209.4391491,6
2022-07-08,Chin Up,1,0,14
2022-07-08,Chin Up,2,0,10
2022-07-08,Overhead Press (Barbell),1,214.9507056,6
2022-07-08,Overhead Press (Barbell),2,209.4391491,5
2022-07-08,Seated Row (Cable),1,240.3038658,11
2022-07-08,Seated Row (Cable),2,229.2807527,11
2022-07-08,Lateral Raise (Dumbbell),1,39.68320719,27
2022-07-11,Bench Press (Barbell),1,44.09245244,12
2022-07-11,Bench Press (Barbell),2,110.2311311,12
2022-07-11,Bench Press (Barbell),3,176.3698097,4
2022-07-11,Bench Press (Barbell),4,231.4853753,5
2022-07-11,Bench Press (Barbell),5,220.4622622,6
2022-07-11,Bench Press (Barbell),6,220.4622622,5
2022-07-11,Bench Press (Barbell),7,214.9507056,5
2022-07-11,Chest Fly,1,160.9374514,12
2022-07-11,Chest Fly,2,154.3235835,11
2022-07-11,Chest Fly,3,145.505093,11
2022-07-11,Overhead Press (Barbell),1,214.9507056,3
2022-07-11,Overhead Press (Barbell),2,209.4391491,5
2022-07-11,Overhead Press (Barbell),3,203.9275925,5
2022-07-11,Lateral Raise (Dumbbell),1,39.68320719,30
2022-07-11,Lateral Raise (Dumbbell),2,39.68320719,24
2022-07-11,Chest Press (Machine),1,220.4622622,13
2022-07-11,Chest Press (Machine),2,220.4622622,10
2022-07-11,Triceps Pushdown (Cable - Straight Bar),1,66.13867866,15
2022-07-14,Bench Press (Barbell),1,44.09245244,12
2022-07-14,Bench Press (Barbell),2,110.2311311,12
2022-07-14,Bench Press (Barbell),3,176.3698097,5
2022-07-14,Bench Press (Barbell),4,231.4853753,5
2022-07-14,Bench Press (Barbell),5,220.4622622,6
2022-07-14,Bench Press (Barbell),6,220.4622622,6
2022-07-14,Bench Press (Barbell),7,220.4622622,6
2022-07-14,Chin Up,1,0,15
2022-07-14,Chin Up,2,0,10
2022-07-14,Chin Up,3,0,8
2022-07-14,Lateral Raise (Dumbbell),1,39.68320719,30
2022-07-14,Lateral Raise (Dumbbell),2,39.68320719,19
2022-07-14,Bicep Curl (Barbell),1,55.11556555,12
2022-07-14,Bicep Curl (Barbell),2,55.11556555,8
2022-07-16,Bench Press (Barbell),1,44.09245244,12
2022-07-16,Bench Press (Barbell),2,110.2311311,12
2022-07-16,Bench Press (Barbell),3,176.3698097,5
2022-07-16,Bench Press (Barbell),4,231.4853753,5
2022-07-16,Bench Press (Barbell),5,220.4622622,6
2022-07-16,Bench Press (Barbell),6,220.4622622,6
2022-07-16,Bench Press (Barbell),7,214.9507056,5
2022-07-16,Chin Up,1,0,14
2022-07-16,Chin Up,2,0,10
2022-07-16,Chin Up,3,0,6
2022-07-16,Overhead Press (Barbell),1,214.9507056,3
2022-07-16,Overhead Press (Barbell),2,209.4391491,5
2022-07-16,Lateral Raise (Dumbbell),1,39.68320719,30
2022-07-16,Lateral Raise (Dumbbell),2,39.68320719,24
2022-07-16,Bicep Curl (Barbell),1,55.11556555,12
2022-07-16,Bicep Curl (Barbell),2,55.11556555,10
2022-07-18,Bench Press (Barbell),1,44.09245244,12
2022-07-18,Bench Press (Barbell),2,110.2311311,12
2022-07-18,Bench Press (Barbell),3,176.3698097,5
2022-07-18,Bench Press (Barbell),4,231.4853753,5
2022-07-18,Bench Press (Barbell),5,225.9738187,6
2022-07-18,Bench Press (Barbell),6,220.4622622,6
2022-07-18,Bench Press (Barbell),7,214.9507056,5
2022-07-18,Chest Fly,1,160.9374514,11
2022-07-18,Chest Fly,2,154.3235835,11
2022-07-18,Overhead Press (Barbell),1,214.9507056,3
2022-07-18,Overhead Press (Barbell),2,203.9275925,4
2022-07-18,Overhead Press (Barbell),3,198.416036,6
2022-07-18,Lateral Raise (Dumbbell),1,39.68320719,32
2022-07-18,Lateral Raise (Dumbbell),2,39.68320719,24
2022-07-18,Triceps Pushdown (Cable - Straight Bar),1,77.16179176,19
2022-07-21,Bench Press (Barbell),1,44.09245244,12
2022-07-21,Bench Press (Barbell),2,110.2311311,12
2022-07-21,Bench Press (Barbell),3,176.3698097,5
2022-07-21,Bench Press (Barbell),4,231.4853753,6
2022-07-21,Bench Press (Barbell),5,225.9738187,6
2022-07-21,Bench Press (Barbell),6,220.4622622,6
2022-07-21,Bench Press (Barbell),7,220.4622622,5
2022-07-21,Chin Up,1,0,14
2022-07-21,Chin Up,2,0,10
2022-07-21,Chin Up,3,0,6
2022-07-21,Overhead Press (Barbell),1,209.4391491,8
2022-07-21,Overhead Press (Barbell),2,209.4391491,7
2022-07-21,Overhead Press (Barbell),3,209.4391491,6
2022-07-21,Seated Row (Cable),1,240.3038658,12
2022-07-21,Seated Row (Cable),2,229.2807527,12
2022-07-21,Seated Row (Cable),3,220.4622622,10
2022-07-21,Lateral Raise (Dumbbell),1,39.68320719,29
2022-07-21,Lateral Raise (Dumbbell),2,39.68320719,20
2022-07-21,Bicep Curl (Barbell),1,55.11556555,12
2022-07-23,Bench Press (Barbell),1,44.09245244,12
2022-07-23,Bench Press (Barbell),2,110.2311311,12
2022-07-23,Bench Press (Barbell),3,176.3698097,5
2022-07-23,Bench Press (Barbell),4,231.4853753,6
2022-07-23,Bench Press (Barbell),5,225.9738187,6
2022-07-23,Bench Press (Barbell),6,220.4622622,5
2022-07-23,Bench Press (Barbell),7,220.4622622,5
2022-07-23,Chin Up,1,0,15
2022-07-23,Chin Up,2,0,10
2022-07-23,Chin Up,3,0,7
2022-07-23,Overhead Press (Barbell),1,214.9507056,7
2022-07-23,Overhead Press (Barbell),2,214.9507056,6
2022-07-23,Overhead Press (Barbell),3,209.4391491,5
2022-07-23,Seated Row (Cable),1,240.3038658,13
2022-07-23,Seated Row (Cable),2,229.2807527,13
2022-07-23,Seated Row (Cable),3,220.4622622,11
2022-07-23,Lateral Raise (Dumbbell),1,39.68320719,30
2022-07-23,Lateral Raise (Dumbbell),2,39.68320719,20
2022-07-23,Bicep Curl (Barbell),1,55.11556555,14
2022-07-23,Bicep Curl (Barbell),2,55.11556555,12
2022-07-26,Bench Press (Barbell),1,44.09245244,12
2022-07-26,Bench Press (Barbell),2,110.2311311,12
2022-07-26,Bench Press (Barbell),3,176.3698097,5
2022-07-26,Bench Press (Barbell),4,236.9969318,5
2022-07-26,Bench Press (Barbell),5,231.4853753,5
2022-07-26,Bench Press (Barbell),6,220.4622622,6
2022-07-26,Bench Press (Barbell),7,220.4622622,5
2022-07-26,Chest Fly,1,160.9374514,12
2022-07-26,Chest Fly,2,154.3235835,11
2022-07-26,Chest Fly,3,141.0958478,12
2022-07-26,Overhead Press (Barbell),1,220.4622622,4
2022-07-26,Overhead Press (Barbell),2,214.9507056,5
2022-07-26,Overhead Press (Barbell),3,209.4391491,5
2022-07-26,Lateral Raise (Dumbbell),1,39.68320719,32
2022-07-26,Lateral Raise (Dumbbell),2,39.68320719,24
2022-07-26,Chest Press (Machine),1,231.4853753,12
2022-07-26,Chest Press (Machine),2,225.9738187,11
2022-07-26,Triceps Pushdown (Cable - Straight Bar),1,77.16179176,15
2022-07-26,Triceps Pushdown (Cable - Straight Bar),2,77.16179176,10
2022-07-29,Bench Press (Barbell),1,44.09245244,12
2022-07-29,Bench Press (Barbell),2,110.2311311,12
2022-07-29,Bench Press (Barbell),3,176.3698097,5
2022-07-29,Bench Press (Barbell),4,236.9969318,6
2022-07-29,Bench Press (Barbell),5,231.4853753,5
2022-07-29,Bench Press (Barbell),6,225.9738187,5
2022-07-29,Bench Press (Barbell),7,220.4622622,5
2022-07-29,Chin Up,1,0,15
2022-07-29,Chin Up,2,0,11
2022-07-29,Chin Up,3,0,8
2022-07-29,Overhead Press (Barbell),1,220.4622622,5
2022-07-29,Overhead Press (Barbell),2,214.9507056,6
2022-07-29,Overhead Press (Barbell),3,209.4391491,6
